framenumber;odom_x;odom_y;odom_phi;cov_xx;cov_xy;cov_yy;cov_xphi;cov_yphi;cov_phiphi
989;0.00740;-0.18553;-0.00178;0.000018086744;0.000000126036;0.000014912972;0.000025723170;0.000001046224;0.000277841981
990;0.00677;-0.15912;0.00252;0.000014863836;0.000000070406;0.000012841301;0.000019025631;0.000000614213;0.000239277986
991;0.01218;-0.16031;0.03635;0.000015706212;0.000000197934;0.000013657504;0.000019696427;0.000002003562;0.000254175561
992;0.01656;-0.12096;0.04968;0.000011752505;0.000000124214;0.000010792239;0.000012126336;0.000001431496;0.000200836461
993;0.00439;-0.18521;0.00641;0.000018810757;0.000000076837;0.000015532624;0.000026657652;0.000000552899;0.000289104068
994;0.00593;-0.16643;0.08297;0.000017528391;0.000000113606;0.000014990190;0.000023007615;0.000001088710;0.000279277978
995;-0.00233;-0.16822;0.07287;0.000017574999;-0.000000036436;0.000014917134;0.000023604892;-0.000000349099;0.000278003393
996;-0.01671;-0.16735;0.03788;0.000016694132;-0.000000251927;0.000014237945;0.000022206324;-0.000002247190;0.000264878116
997;-0.01845;-0.16606;0.02931;0.000016341393;-0.000000253278;0.000013980357;0.000021573749;-0.000002262370;0.000260053042
998;-0.01931;-0.16644;0.02994;0.000016403515;-0.000000272650;0.000014034719;0.000021658772;-0.000002449988;0.000260989815
999;-0.02331;-0.16816;0.03837;0.000016865121;-0.000000336603;0.000014394977;0.000022445658;-0.000002969537;0.000267441234
1000;-0.02021;-0.16474;0.02400;0.000016095613;-0.000000264203;0.000013791347;0.000021233575;-0.000002355963;0.000256472618
1001;-0.01959;-0.15711;0.00728;0.000014781387;-0.000000242966;0.000012841417;0.000018735588;-0.000002305259;0.000238768984
1002;-0.01411;-0.16527;0.02241;0.000016016731;-0.000000171418;0.000013734398;0.000020972374;-0.000001500889;0.000255729430
1003;-0.00456;-0.16373;0.02924;0.000015978145;-0.000000042678;0.000013691638;0.000020890512;-0.000000346802;0.000255156934
1004;-0.00380;-0.14914;0.02331;0.000014103428;-0.000000038870;0.000012402484;0.000017164620;-0.000000380683;0.000231130387
1005;-0.00725;-0.16580;0.02361;0.000016095449;-0.000000102484;0.000013753737;0.000021262040;-0.000000907253;0.000256246855
1006;-0.00503;-0.15035;0.02769;0.000014349675;-0.000000048741;0.000012591261;0.000017527013;-0.000000451596;0.000234639389
1007;-0.00487;-0.16461;0.01987;0.000015861735;-0.000000058334;0.000013574582;0.000020858282;-0.000000499838;0.000252963331
1008;-0.00461;-0.16255;0.01116;0.000015419080;-0.000000057773;0.000013239642;0.000020091072;-0.000000524439;0.000246720447
1009;-0.01380;-0.16389;0.02014;0.000015825298;-0.000000185991;0.000013576256;0.000020704332;-0.000001675636;0.000252737744
1010;-0.01470;-0.16227;0.01078;0.000015461721;-0.000000188614;0.000013284385;0.000020196697;-0.000001682368;0.000247279497
1011;-0.00353;-0.15420;-0.00485;0.000014273631;-0.000000032236;0.000012446855;0.000017763287;-0.000000279090;0.000231962730
1012;-0.01732;-0.16288;-0.13585;0.000018333982;-0.000000359375;0.000015930138;0.000023241296;-0.000003654384;0.000295872324
1013;-0.00857;-0.11698;-0.14725;0.000013376962;-0.000000095105;0.000012344660;0.000013404951;-0.000001296355;0.000229904100
1014;-0.00582;-0.12961;-0.10787;0.000013853934;-0.000000076978;0.000012546001;0.000015173429;-0.000000934397;0.000233735816
1015;0.00025;-0.15919;-0.10483;0.000017198441;-0.000000027919;0.000014842790;0.000022175474;-0.000000403973;0.000276613766
1016;-0.00340;-0.14742;-0.01690;0.000013828379;-0.000000046885;0.000012154308;0.000016870311;-0.000000544358;0.000226493297
1017;-0.02172;-0.17634;-0.07743;0.000018711072;-0.000000364356;0.000015807543;0.000025434531;-0.000003136913;0.000293768524
1018;-0.01419;-0.17083;-0.10080;0.000018477992;-0.000000268590;0.000015764850;0.000024498115;-0.000002483327;0.000293315636
1019;-0.01680;-0.15347;-0.11443;0.000016874443;-0.000000293575;0.000014702146;0.000021332981;-0.000002952129;0.000273263401
1020;-0.01276;-0.16839;-0.10817;0.000018335102;-0.000000209975;0.000015690601;0.000023789324;-0.000001884259;0.000292118926
1021;-0.00527;-0.11581;-0.16109;0.000013575483;-0.000000082194;0.000012532193;0.000013617533;-0.000001225377;0.000233430700
1022;-0.01011;-0.12090;-0.14504;0.000013749895;-0.000000103838;0.000012620800;0.000014360098;-0.000001393221;0.000235038766
1023;-0.00927;-0.18545;-0.03343;0.000019003821;-0.000000194904;0.000015555076;0.000027400018;-0.000001653783;0.000289692936
1024;-0.01560;-0.18414;-0.04221;0.000018987923;-0.000000290224;0.000015658186;0.000027286301;-0.000002321909;0.000291354895
1025;-0.00520;-0.15645;0.00733;0.000014612663;-0.000000076340;0.000012706226;0.000018343338;-0.000000785913;0.000236749382
1026;-0.01027;-0.16033;0.07210;0.000016520092;-0.000000124214;0.000014309463;0.000020897978;-0.000001068681;0.000266552018
1027;0.00304;-0.14208;0.15036;0.000016208520;0.000000080321;0.000014395357;0.000019207836;0.000000942931;0.000268215261
1028;-0.00095;-0.14482;0.13451;0.000016143030;0.000000022759;0.000014287613;0.000019126473;0.000000361905;0.000266265867
1029;0.00265;-0.15083;0.19419;0.000018148893;0.000000085729;0.000015975191;0.000022112785;0.000001091823;0.000297655390
1030;0.00181;-0.14247;0.19161;0.000017190624;0.000000059156;0.000015245925;0.000020299327;0.000000787664;0.000284095084
1031;-0.00270;-0.15510;0.18180;0.000018436966;-0.000000006418;0.000016054450;0.000023368811;0.000000080610;0.000299204046
1032;-0.01217;-0.15515;0.15948;0.000018049656;-0.000000161120;0.000015656444;0.000022728715;-0.000001393287;0.000291581437
1033;-0.02098;-0.19357;0.06374;0.000020910730;-0.000000371330;0.000016897260;0.000031020544;-0.000002715029;0.000314273673
1034;-0.01596;-0.16143;0.03528;0.000015903169;-0.000000198847;0.000013704744;0.000020465201;-0.000001756885;0.000255081507
1035;-0.00824;-0.15454;0.05238;0.000015400174;-0.000000077594;0.000013440120;0.000019117667;-0.000000644736;0.000250421481
1036;0.00945;-0.16737;0.14578;0.000019141839;0.000000201861;0.000016351856;0.000025401213;0.000001996729;0.000304474375
1037;0.01013;-0.16514;0.13866;0.000018778745;0.000000201378;0.000016029081;0.000024885758;0.000001891878;0.000298458523
1038;0.00428;-0.16594;0.13097;0.000018619834;0.000000114013;0.000015913542;0.000024538927;0.000001151701;0.000296486694
1039;0.00722;-0.16373;0.15070;0.000018770386;0.000000179338;0.000016158088;0.000024200479;0.000001840969;0.000300894697
1040;0.01112;-0.16030;0.17781;0.000019024866;0.000000240611;0.000016451835;0.000024413746;0.000002437955;0.000306186178
1041;0.01103;-0.15885;0.19159;0.000019148327;0.000000234472;0.000016608368;0.000024262195;0.000002394339;0.000309119216
1042;0.01060;-0.15837;0.21502;0.000019678917;0.000000253264;0.000017052341;0.000025215951;0.000002653053;0.000317333651
1043;0.01130;-0.15807;0.20676;0.000019424604;0.000000248024;0.000016858824;0.000024777581;0.000002594263;0.000313740260
1044;0.00208;-0.15907;0.10574;0.000017461240;0.000000066609;0.000014942551;0.000023097236;0.000000765278;0.000278443508
1045;-0.00090;-0.19087;-0.01079;0.000019029098;-0.000000023095;0.000015491739;0.000027685189;-0.000000186583;0.000288719088
1046;0.00128;-0.15456;-0.00188;0.000014247826;0.000000016323;0.000012419171;0.000017849817;0.000000144590;0.000231455215
1047;-0.00448;-0.19854;-0.00186;0.000019845084;-0.000000105087;0.000015944352;0.000029436753;-0.000000831179;0.000297103768
1048;-0.00676;-0.19199;-0.01411;0.000019201158;-0.000000122368;0.000015658486;0.000027835667;-0.000000942190;0.000291750812
1049;-0.00644;-0.18686;-0.02461;0.000018749845;-0.000000142164;0.000015459630;0.000026574866;-0.000001232595;0.000288005391
1050;-0.00281;-0.13021;-0.09727;0.000013648435;-0.000000042322;0.000012370947;0.000014833751;-0.000000559051;0.000230530139
1051;-0.00108;-0.15123;-0.19313;0.000018081239;-0.000000020624;0.000015963077;0.000021517916;-0.000000234918;0.000297502417
1052;0.00269;-0.10573;-0.18942;0.000013099647;0.000000002845;0.000012261810;0.000012005081;-0.000000059818;0.000228520758
1053;0.00258;-0.10267;-0.19432;0.000012915495;0.000000001328;0.000012115740;0.000011571154;-0.000000083815;0.000225795609
1054;0.00384;-0.09422;-0.17601;0.000011686077;0.000000010800;0.000011074403;0.000009713840;0.000000107394;0.000206388578
1055;0.00359;-0.10782;-0.18763;0.000013292515;0.000000006742;0.000012397631;0.000012493050;-0.000000002884;0.000231050444
1056;-0.02533;-0.16655;-0.10883;0.000018603658;-0.000000567134;0.000015852116;0.000025157353;-0.000005170731;0.000293309744
1057;-0.03065;-0.17410;-0.08427;0.000018791077;-0.000000555702;0.000015936695;0.000025560374;-0.000004887232;0.000295065838
1058;-0.02953;-0.17539;-0.07854;0.000018808714;-0.000000535374;0.000015898274;0.000025747695;-0.000004662490;0.000294518707
1059;-0.03786;-0.18827;-0.01946;0.000019445513;-0.000000746522;0.000016021647;0.000028279534;-0.000005852856;0.000295694746
1060;-0.02768;-0.15241;-0.00227;0.000014244637;-0.000000330893;0.000012510162;0.000017614550;-0.000003260602;0.000232017067
1061;-0.03610;-0.18775;-0.02398;0.000019164851;-0.000000628332;0.000015893941;0.000027306932;-0.000005021820;0.000294044690
1062;-0.03082;-0.18153;-0.04490;0.000018809737;-0.000000546544;0.000015723059;0.000026239686;-0.000004531525;0.000291282391
1063;-0.02690;-0.18192;-0.04932;0.000018958785;-0.000000465995;0.000015774714;0.000026806240;-0.000003700553;0.000292742796
1064;-0.00024;-0.14824;-0.00715;0.000013637546;-0.000000003683;0.000012004447;0.000016546372;-0.000000032808;0.000223728492
1065;0.01012;-0.19615;-0.00122;0.000019509866;0.000000197177;0.000015779150;0.000028769208;0.000001479470;0.000293884481
1066;-0.00007;-0.18966;-0.01064;0.000018814193;-0.000000014243;0.000015391551;0.000027019775;-0.000000138085;0.000286853147
1067;-0.00497;-0.18998;-0.01625;0.000019016415;-0.000000111084;0.000015534183;0.000027530502;-0.000000931529;0.000289445685
1068;-0.01422;-0.18710;-0.01734;0.000018660121;-0.000000288692;0.000015390091;0.000026601921;-0.000002389589;0.000286352892
1069;-0.02265;-0.19489;-0.00704;0.000019598544;-0.000000480063;0.000015909434;0.000028789353;-0.000003754210;0.000295357296
1070;0.01068;-0.15978;0.04358;0.000015825920;0.000000223028;0.000013757761;0.000020020980;0.000002264411;0.000255952119
1071;0.00327;-0.15671;0.01743;0.000015008825;-0.000000008609;0.000012975117;0.000019215619;-0.000000235810;0.000241801146
1072;-0.01212;-0.17596;-0.07740;0.000018457445;-0.000000178250;0.000015676658;0.000024463431;-0.000001525021;0.000291954559
1073;-0.01288;-0.16416;-0.12962;0.000018469240;-0.000000264234;0.000015806405;0.000024416370;-0.000002563474;0.000294089556
1074;-0.01232;-0.16593;-0.12310;0.000018465102;-0.000000253728;0.000015815734;0.000024384304;-0.000002516781;0.000294293761
1075;-0.00085;-0.19708;0.03267;0.000020467990;0.000000014928;0.000016602746;0.000029579415;0.000000173473;0.000309425832
1076;0.01455;-0.13660;0.26511;0.000018065714;0.000000259687;0.000016380569;0.000019567438;0.000003197398;0.000304529332
1077;0.01576;-0.12059;0.28760;0.000016903711;0.000000232422;0.000015552817;0.000017328549;0.000003090212;0.000289117781
1078;0.01837;-0.13685;0.22486;0.000017349654;0.000000274362;0.000015598143;0.000019622665;0.000003042668;0.000289922416
1079;0.00282;-0.09075;0.23084;0.000012481035;0.000000038000;0.000011912235;0.000009649471;0.000000786003;0.000221950196
1080;0.00510;-0.07992;0.24993;0.000011858204;0.000000034035;0.000011411596;0.000008427099;0.000000668490;0.000212630729
1081;0.00316;-0.08978;0.24453;0.000012691155;0.000000038526;0.000012094825;0.000010013710;0.000000714713;0.000225363351
1082;0.00641;-0.10341;0.28524;0.000014929569;0.000000076423;0.000014008714;0.000013411629;0.000001158734;0.000260964192
1083;-0.00034;-0.09313;0.25821;0.000013304915;0.000000018702;0.000012632831;0.000010889737;0.000000388620;0.000235425438
1084;0.00251;-0.09921;0.25329;0.000013843247;0.000000051553;0.000013035801;0.000012179318;0.000000878990;0.000242882281
1085;-0.00112;-0.09667;0.24771;0.000013429688;0.000000013011;0.000012704604;0.000011322085;0.000000289994;0.000236768165
1086;-0.00106;-0.09075;0.27002;0.000013320938;0.000000014733;0.000012681730;0.000010595061;0.000000332004;0.000236339694
1087;0.00104;-0.09123;0.26922;0.000013351937;0.000000030924;0.000012706844;0.000010711992;0.000000605334;0.000236787223
1088;0.00070;-0.09403;0.26117;0.000013470767;0.000000030123;0.000012769534;0.000011188546;0.000000576376;0.000237956877
1089;-0.00127;-0.10207;0.23952;0.000013824342;0.000000016132;0.000012976544;0.000012407595;0.000000337179;0.000241833290
1090;-0.00050;-0.10439;0.22706;0.000013822488;0.000000028925;0.000012923256;0.000012891620;0.000000549958;0.000240825199
1091;0.00463;-0.15417;0.19020;0.000018645612;0.000000131517;0.000016169839;0.000023831799;0.000001444097;0.000301214092
1092;-0.00359;-0.18189;-0.02388;0.000019395336;-0.000000033134;0.000016128290;0.000026885074;-0.000000236042;0.000300577157
1093;-0.00546;-0.16366;-0.13255;0.000018375323;-0.000000095242;0.000015762559;0.000024201852;-0.000000760572;0.000293708652
1094;0.01102;-0.15598;-0.09725;0.000016694921;0.000000047435;0.000014539610;0.000020703881;0.000000093934;0.000270883287
1095;-0.01508;-0.15955;-0.14345;0.000018206240;-0.000000259931;0.000015720035;0.000023569076;-0.000002495162;0.000292474430
1096;0.01518;-0.19041;0.00987;0.000019607540;0.000000330503;0.000016001705;0.000028472388;0.000002645155;0.000297660964
1097;0.00211;-0.19454;-0.00117;0.000019303696;0.000000013149;0.000015631851;0.000028309094;0.000000075031;0.000291331981
1098;-0.01212;-0.18736;-0.02625;0.000018826540;-0.000000271590;0.000015586344;0.000026720163;-0.000002342570;0.000290055687
1099;-0.02171;-0.17930;-0.05385;0.000018624970;-0.000000401673;0.000015580667;0.000025695791;-0.000003408341;0.000289404611
1100;-0.02022;-0.18172;-0.05665;0.000019002553;-0.000000370747;0.000015803317;0.000026773770;-0.000003060011;0.000293738299
1101;-0.01518;-0.18130;-0.04320;0.000018566329;-0.000000287394;0.000015447747;0.000025991598;-0.000002438623;0.000287410485
1102;-0.02801;-0.17841;-0.06847;0.000018988732;-0.000000544716;0.000015922089;0.000026462726;-0.000004651260;0.000294986039
1103;-0.02305;-0.18017;-0.05490;0.000018772285;-0.000000398593;0.000015680337;0.000026275204;-0.000003305250;0.000291294352
1104;-0.01441;-0.18332;-0.04036;0.000018763856;-0.000000269810;0.000015541234;0.000026461301;-0.000002247757;0.000289225221
1105;-0.02132;-0.18950;-0.02503;0.000019340864;-0.000000456390;0.000015834708;0.000028107423;-0.000003690189;0.000294017794
1106;-0.01370;-0.14901;0.06444;0.000014996899;-0.000000142956;0.000013277641;0.000017770038;-0.000001369082;0.000247232477
1107;-0.00329;-0.16529;0.16792;0.000019370362;0.000000001640;0.000016598406;0.000025291765;0.000000155407;0.000309337021
1108;-0.00380;-0.16438;0.18249;0.000019644204;-0.000000000464;0.000016821816;0.000025750678;0.000000168668;0.000313496947
1109;-0.00536;-0.16638;0.17288;0.000019689768;-0.000000026200;0.000016794209;0.000026062026;-0.000000059778;0.000312977020
1110;-0.00609;-0.16632;0.17302;0.000019658076;-0.000000042663;0.000016792600;0.000025931602;-0.000000202960;0.000312940105
1111;-0.00500;-0.16609;0.16869;0.000019552633;-0.000000022094;0.000016685177;0.000025864401;-0.000000022643;0.000310946501
1112;-0.00725;-0.16615;0.16228;0.000019398321;-0.000000071225;0.000016564711;0.000025641181;-0.000000490927;0.000308675450
1113;-0.00802;-0.15164;0.10373;0.000016289634;-0.000000075958;0.000014233352;0.000020220128;-0.000000668313;0.000265213404
1114;-0.01163;-0.16944;0.11008;0.000018606896;-0.000000153445;0.000015804635;0.000024890608;-0.000001243140;0.000294390655
1115;-0.01002;-0.17093;0.11443;0.000018890437;-0.000000128308;0.000015999115;0.000025461825;-0.000001022938;0.000298066994
1116;-0.01001;-0.15370;0.09899;0.000016402556;-0.000000109926;0.000014312332;0.000020454687;-0.000000998027;0.000266630677
1117;-0.00862;-0.17003;0.11336;0.000018734092;-0.000000101747;0.000015898513;0.000025168800;-0.000000786903;0.000296229355
1118;-0.01058;-0.16662;0.06896;0.000017385051;-0.000000134402;0.000014749379;0.000023450092;-0.000001086431;0.000274752934
1119;-0.00766;-0.19222;0.02823;0.000019596334;-0.000000111566;0.000015962110;0.000028437665;-0.000000781798;0.000297421227
1120;-0.00123;-0.16736;0.03763;0.000016596922;-0.000000007619;0.000014142332;0.000022020124;-0.000000042732;0.000263571958
1121;-0.00083;-0.16502;0.03519;0.000016241381;0.000000003791;0.000013907087;0.000021315529;0.000000073348;0.000259187515
1122;-0.00321;-0.16416;0.02977;0.000016024134;-0.000000038421;0.000013731612;0.000020951767;-0.000000328844;0.000255905949
1123;-0.00318;-0.19417;0.03626;0.000020058698;-0.000000038064;0.000016263038;0.000029320814;-0.000000220796;0.000303087246
1124;-0.00911;-0.16187;0.01828;0.000015507770;-0.000000123484;0.000013342855;0.000020112859;-0.000001136318;0.000248542065
1125;-0.00899;-0.16031;0.01391;0.000015212407;-0.000000110395;0.000013129262;0.000019575341;-0.000001022241;0.000244583315
1126;-0.00919;-0.15692;0.00171;0.000014621838;-0.000000104796;0.000012686209;0.000018540508;-0.000000962899;0.000236328520
1127;-0.00361;-0.18569;-0.03577;0.000018900835;-0.000000077490;0.000015576161;0.000026922016;-0.000000665990;0.000290260951
1128;-0.00437;-0.18176;-0.04634;0.000018644071;-0.000000095495;0.000015475997;0.000026182006;-0.000000836518;0.000288373803
1129;-0.00321;-0.18701;-0.03240;0.000019009630;-0.000000071119;0.000015612709;0.000027204304;-0.000000599698;0.000290948313
1130;-0.00537;-0.17940;-0.06136;0.000018658609;-0.000000115759;0.000015592040;0.000025827536;-0.000001038601;0.000290508014
1131;-0.00372;-0.17166;-0.04173;0.000017237776;-0.000000071700;0.000014573116;0.000023294011;-0.000000662646;0.000271564809
1132;-0.00461;-0.18503;-0.04042;0.000018936075;-0.000000105369;0.000015620412;0.000026928614;-0.000000917680;0.000291055873
1133;-0.00426;-0.18570;-0.03519;0.000018893692;-0.000000082544;0.000015566362;0.000026900006;-0.000000690553;0.000290074329
1134;0.00354;-0.15661;0.00684;0.000014799047;0.000000050323;0.000012862820;0.000018638814;0.000000450147;0.000239700990
1135;0.00044;-0.15980;0.00886;0.000015040149;0.000000004739;0.000012975058;0.000019376680;0.000000030219;0.000241817884
