framenumber;pos_x;pos_y;cov_xx;cov_xy;cov_yy;landmark_id
441;-1.91242;-2.67196;0.00225764;0.000922478;0.00322707;34
441;0.863175;-2.36475;0.00175023;-0.00025629;0.00259675;90
441;-1.37385;-1.78276;0.00180767;0.000261993;0.00210751;36
441;0.256337;-1.7161;0.00164931;-3.18903e-05;0.00201257;89
441;-0.762317;-0.919598;0.00164621;4.44121e-05;0.00172096;38
442;1.62046;-3.59634;0.00234524;-0.00149447;0.00556653;98
442;0.923611;-2.91199;0.00182638;-0.000458137;0.00346481;91
442;0.425129;-2.32519;0.00168552;-0.000109189;0.00250599;90
442;2.30313;-2.17461;0.00228732;-0.000742965;0.00258093;92
442;-0.0424517;-1.59152;0.00164214;8.78356e-06;0.0019453;89
442;-1.67541;-1.37288;0.0018174;0.000211498;0.0018928;36
442;1.335;-1.07878;0.00170715;-0.000103699;0.00177438;42
443;1.06342;-3.73465;0.00201534;-0.00102639;0.00587743;98
443;0.496839;-2.90233;0.00173097;-0.000227175;0.0033655;91
443;1.97473;-2.39563;0.00217056;-0.000736631;0.00281223;92
443;0.0814057;-2.26204;0.00166583;-1.2781e-05;0.0024263;90
443;-0.274075;-1.44578;0.00164241;3.15001e-05;0.00188066;89
443;1.17471;-1.15466;0.00169291;-9.70288e-05;0.00179295;42
444;0.531238;-3.70003;0.00180647;-0.000473897;0.00559822;98
444;0.07666;-2.86415;0.00169324;-2.09957e-05;0.00324328;91
444;1.61229;-2.52611;0.00201968;-0.000636227;0.00293535;92
444;-0.2147;-2.15633;0.00166711;5.57287e-05;0.00232856;90
444;-0.465235;-1.30933;0.00164553;4.45269e-05;0.00182965;89
444;1.0015;-1.22178;0.00167817;-8.64567e-05;0.00181055;42
445;0.503985;-3.61157;0.00179162;-0.000418791;0.00526898;98
445;0.0619721;-2.72595;0.00168611;-1.23143e-05;0.00301153;91
445;1.59408;-2.4255;0.00198726;-0.000573081;0.00278679;92
445;-0.249137;-2.04411;0.00166393;5.67161e-05;0.00223395;90
445;-0.486436;-1.1739;0.00164158;3.91544e-05;0.001785;89
445;0.977421;-1.09298;0.00166771;-7.07319e-05;0.0017695;42
446;0.374899;-3.48164;0.00175623;-0.000274688;0.00481081;98
446;-0.0401712;-2.59573;0.00168063;2.43568e-05;0.0028203;91
446;1.51645;-2.35477;0.00193942;-0.000504101;0.00268016;92
446;-0.322562;-1.88779;0.00166113;6.10736e-05;0.00211997;90
446;-0.531123;-1.01492;0.00163798;3.45703e-05;0.00174144;89
446;0.956034;-0.976798;0.00165924;-5.85827e-05;0.00173827;42
447;1.69172;-3.558;0.00238902;-0.0015294;0.00545756;99
447;0.190289;-3.32129;0.00172452;-0.000111908;0.00431086;98
447;-0.175643;-2.42721;0.00167754;6.14891e-05;0.00260825;91
447;1.36599;-2.22345;0.00186136;-0.000390124;0.00250223;92
447;-0.422061;-1.69937;0.00165889;6.43487e-05;0.00200575;90
448;-0.0161031;-3.17431;0.00171058;2.95177e-05;0.0039164;98
448;-0.323286;-2.27149;0.00167908;9.19585e-05;0.00244371;91
448;1.23447;-2.16412;0.00181365;-0.000324304;0.00242253;92
448;-0.531531;-1.51643;0.00165792;6.57646e-05;0.00191515;90
449;1.21287;-3.44592;0.00203447;-0.000960424;0.00490741;99
449;-0.235103;-3.00755;0.00171358;0.000141009;0.00354767;98
449;1.09034;-2.06966;0.00176672;-0.000252935;0.00231543;92
449;-0.478934;-2.06992;0.00168153;0.000109833;0.0022648;91
449;-0.630478;-1.30779;0.00165519;6.09973e-05;0.00183126;90
450;0.957325;-3.3927;0.00190652;-0.00070783;0.00466491;99
450;-0.446578;-2.8532;0.00172858;0.000222304;0.00327032;98
450;0.939801;-2.00057;0.00173043;-0.000196447;0.0022413;92
450;-0.621164;-1.87108;0.00168424;0.00011615;0.00212024;91
450;-0.718495;-1.10682;0.00165189;5.40844e-05;0.0017675;90
451;0.797592;-3.34661;0.00184309;-0.000558395;0.00448663;99
451;-0.602896;-2.73685;0.00174517;0.000269196;0.00308899;98
451;0.861324;-1.93289;0.00171212;-0.000164634;0.00218126;92
451;-0.732126;-1.72271;0.00168709;0.000117628;0.00203006;91
451;-0.768435;-0.935247;0.00164728;4.58363e-05;0.00172449;90
452;0.808761;-3.23718;0.00183292;-0.000519033;0.00418793;99
452;-0.625698;-2.60403;0.00173789;0.00024695;0.00288383;98
452;0.857193;-1.7852;0.00170032;-0.000139443;0.00207705;92
452;-0.741691;-1.57953;0.00167908;0.000101235;0.00195151;91
453;0.790251;-3.06579;0.00180723;-0.000438598;0.00376396;99
453;-0.62485;-2.43411;0.00172386;0.00020938;0.00265323;98
453;0.8494;-1.63668;0.00168893;-0.000116705;0.00198786;92
453;-0.747669;-1.42508;0.00167054;8.49525e-05;0.0018798;91
454;0.734978;-2.93795;0.00177952;-0.000362266;0.00347821;99
454;-0.67316;-2.27716;0.00171903;0.00019377;0.00247694;98
454;0.80974;-1.49126;0.00167547;-9.29437e-05;0.00191288;92
454;-0.76859;-1.25265;0.00166285;7.06085e-05;0.00181405;91
455;0.650138;-2.78998;0.00174782;-0.0002766;0.00318369;99
455;-0.730654;-2.11278;0.00171485;0.000178888;0.00231988;98
455;0.771045;-1.34894;0.00166404;-7.36964e-05;0.00185129;92
455;-0.808084;-1.08902;0.00165737;6.01591e-05;0.00176365;91
456;-0.674258;-3.63066;0.00185772;0.000636462;0.00537744;101
456;0.756425;-3.58336;0.00185957;-0.000633952;0.00522645;100
456;0.667628;-2.65495;0.00173948;-0.000251527;0.00296389;99
456;-0.715291;-1.9844;0.00170299;0.000152763;0.00220974;98
456;0.780483;-1.20756;0.00165763;-6.24944e-05;0.00180094;92
456;-0.796849;-0.957267;0.00165009;4.92674e-05;0.00172982;91
457;-0.636208;-3.50418;0.00183053;0.000545679;0.00493595;101
457;0.820082;-3.46397;0.00186581;-0.000631333;0.00484709;100
457;0.720582;-2.48105;0.00173416;-0.000232615;0.00272337;99
457;-0.6943;-1.8179;0.00168897;0.000123458;0.002088;98
457;0.807401;-1.01575;0.00165042;-5.02985e-05;0.00174573;92
458;-0.626803;-3.3471;0.00181025;0.000474779;0.00445353;101
458;0.823332;-3.31049;0.00184673;-0.000561707;0.00439054;100
458;0.719209;-2.32254;0.00172107;-0.000198754;0.00253077;99
458;-0.705901;-1.66601;0.00168067;0.000105965;0.00199626;98
459;0.841884;-3.76475;0.00191666;-0.000814049;0.0059257;102
459;-0.633908;-3.20137;0.00179646;0.000425979;0.00406141;101
459;0.826604;-3.16776;0.00182974;-0.000502207;0.00401463;100
459;0.727359;-2.13815;0.00170834;-0.000167103;0.00234321;99
459;-0.701989;-1.47825;0.00166939;8.45175e-05;0.00190186;98
460;-0.553365;-3.62986;0.00182077;0.000524948;0.00534792;103
460;0.852881;-3.58912;0.00189524;-0.000725012;0.00527265;102
460;-0.619918;-3.03342;0.00177603;0.000361137;0.00366185;101
460;0.854381;-2.97185;0.00181389;-0.000441691;0.00357266;100
460;0.757588;-1.97147;0.00170051;-0.000147225;0.00220341;99
460;-0.682542;-1.30348;0.00165871;6.60952e-05;0.00183055;98
461;-0.544119;-3.50394;0.00180513;0.000468652;0.00491585;103
461;0.897533;-3.42855;0.00188885;-0.000677909;0.00475734;102
461;-0.598164;-2.90928;0.00175962;0.00031236;0.00340048;101
461;0.901836;-2.82263;0.00180901;-0.000412346;0.0032886;100
461;0.776961;-1.78893;0.00169051;-0.000124443;0.00207486;99
461;-0.680197;-1.12925;0.00165041;5.25046e-05;0.00177352;98
462;-0.535501;-3.38534;0.00179114;0.000419934;0.00454639;103
462;0.914663;-3.35227;0.00188406;-0.000652047;0.00453358;102
462;-0.600951;-2.76452;0.00174721;0.000275247;0.00313548;101
462;0.896028;-2.71027;0.00179418;-0.0003702;0.00309068;100
462;0.792438;-1.65398;0.00168359;-0.000109478;0.00199484;99
462;-0.669779;-0.98616;0.00164371;4.24127e-05;0.0017354;98
463;-0.537915;-3.23738;0.00177746;0.000373488;0.00413544;103
463;0.90669;-3.20577;0.00186032;-0.000574199;0.00413037;102
463;-0.590358;-2.63078;0.00173404;0.00023861;0.00291894;101
463;0.919195;-2.55376;0.00178211;-0.000330288;0.00285242;100
463;0.790556;-1.49244;0.00167367;-9.04212e-05;0.00191278;99
464;-0.532799;-3.09986;0.00176373;0.000329211;0.00379585;103
464;0.923197;-3.03743;0.00184275;-0.00050966;0.00373012;102
464;-0.595608;-2.48209;0.00172304;0.000208785;0.00271103;101
464;0.914426;-2.40964;0.0017654;-0.000286442;0.00265832;100
464;0.789135;-1.34774;0.0016655;-7.56689e-05;0.00185126;99
465;0.868916;-3.86051;0.00194301;-0.000902092;0.00632924;104
465;-0.557441;-2.97112;0.00175712;0.000307568;0.00351807;103
465;0.893334;-2.9113;0.0018175;-0.000440842;0.00345698;102
465;-0.606888;-2.34478;0.00171432;0.000185952;0.00254498;101
465;0.897631;-2.27681;0.00174853;-0.000246215;0.00250076;100
465;0.797591;-1.20631;0.00165886;-6.40464e-05;0.00180085;99
466;0.866198;-2.76515;0.00179288;-0.000374134;0.00317862;102
466;-0.638647;-2.17637;0.00170649;0.000165408;0.00237168;101
466;0.876932;-2.13432;0.00173149;-0.000207549;0.00235369;100
466;0.786953;-1.0621;0.00165119;-5.19907e-05;0.00175762;99
467;0.799146;-3.62854;0.00188057;-0.000696021;0.00539749;104
467;-0.620369;-2.68234;0.00174365;0.000263487;0.00300284;103
467;0.847578;-2.65628;0.0017764;-0.000330583;0.00299483;102
467;-0.66645;-2.04138;0.00170062;0.000150369;0.00225275;101
467;0.869854;-2.0031;0.0017191;-0.000179443;0.00223746;100
467;0.787084;-0.916591;0.00164479;-4.23578e-05;0.00172195;99
468;-0.622274;-3.63027;0.00184098;0.000588254;0.00536405;105
468;0.759151;-3.50086;0.00185007;-0.000597393;0.00494969;104
468;-0.650538;-2.52828;0.00173582;0.000239212;0.00277944;103
468;0.824362;-2.52906;0.00175831;-0.000284371;0.00280283;102
468;-0.684006;-1.88351;0.00169207;0.00013055;0.00213227;101
468;0.853253;-1.86576;0.00170577;-0.000151444;0.0021314;100
469;-0.653432;-2.38727;0.00172467;0.000209536;0.0025993;103
469;0.855952;-2.38737;0.00175097;-0.000259415;0.00262299;102
469;-0.679664;-1.7415;0.00168253;0.000110784;0.00203904;101
469;0.861015;-1.70865;0.00169531;-0.000128737;0.00202964;100
470;-0.626803;-3.3471;0.00181025;0.000474779;0.00445353;105
470;0.760365;-3.23517;0.00181843;-0.000484167;0.00417117;104
470;-0.644254;-2.25753;0.00171321;0.000181352;0.00245345;103
470;0.84167;-2.25669;0.00173614;-0.000223665;0.00247259;102
470;-0.68329;-1.58406;0.0016736;9.30222e-05;0.00195186;101
470;0.862588;-1.58033;0.0016867;-0.000111429;0.00195843;100
471;-0.647953;-3.23673;0.00180385;0.000448346;0.00415546;105
471;0.757966;-3.09766;0.00180219;-0.000430222;0.00383025;104
471;0.835614;-2.11604;0.00172298;-0.000192337;0.00233267;102
471;-0.667961;-2.09719;0.00170477;0.000159824;0.00230092;103
471;-0.696005;-1.44154;0.00166687;8.0101e-05;0.00188556;101
471;0.866334;-1.42527;0.00167718;-9.31994e-05;0.00188524;100
472;-0.654339;-3.09853;0.00179071;0.000403202;0.00381548;105
472;0.754509;-3.0005;0.00179075;-0.000393909;0.00361232;104
472;0.836058;-1.98638;0.00171258;-0.000168147;0.00222115;102
472;-0.671967;-1.96944;0.00169637;0.000140536;0.0021952;103
472;-0.687993;-1.29206;0.00165856;6.5714e-05;0.00182652;101
472;0.874397;-1.28565;0.00166963;-7.92957e-05;0.00182996;100
473;-0.654687;-2.93866;0.00177446;0.000351233;0.00346874;105
473;0.761491;-2.84911;0.0017766;-0.000348463;0.00331055;104
473;0.844764;-1.81742;0.00170102;-0.000141952;0.00209755;102
473;-0.658814;-1.8045;0.00168418;0.000114935;0.00207752;103
473;0.874567;-1.14024;0.00166154;-6.56797e-05;0.00178147;100
473;-0.687249;-1.13823;0.00165127;5.37382e-05;0.00177624;101
474;-0.676497;-2.79079;0.00176468;0.000318221;0.00319311;105
474;0.74016;-2.70866;0.00175815;-0.000297157;0.00306085;104
474;0.856551;-1.69408;0.00169373;-0.000125846;0.00202079;102
474;-0.672163;-1.65422;0.00167656;9.9118e-05;0.00198847;103
474;0.875503;-1.00131;0.00165443;-5.43984e-05;0.00174305;100
474;-0.688748;-0.984437;0.0016447;4.36081e-05;0.00173515;101
475;-0.841788;-2.64924;0.00178767;0.000351843;0.00298452;105
475;0.595392;-2.62857;0.00172539;-0.000215561;0.00291332;104
475;0.761924;-1.59971;0.0016771;-9.81256e-05;0.00196438;102
475;-0.758257;-1.47364;0.00167436;9.15113e-05;0.00190133;103
475;0.859631;-0.9023;0.0016486;-4.61649e-05;0.00171972;100
476;0.405239;-2.52844;0.00169512;-0.00012665;0.00274933;104
476;-1.02327;-2.44117;0.0018088;0.000359116;0.00271378;105
476;1.89208;-1.83025;0.00196731;-0.000404381;0.00219262;106
476;0.654341;-1.52576;0.00166354;-7.51283e-05;0.00192406;102
476;-0.858311;-1.28785;0.00167285;8.36518e-05;0.00182834;103
477;0.244743;-2.39013;0.0016763;-6.17285e-05;0.00256721;104
477;-1.17359;-2.2087;0.00181751;0.000335926;0.00245893;105
477;1.78111;-1.78398;0.00191562;-0.000354747;0.00214667;106
477;0.571515;-1.40706;0.00165242;-5.56098e-05;0.00186999;102
477;-0.918267;-1.06871;0.00166515;6.76992e-05;0.0017597;103
478;-1.59728;-3.47298;0.00232515;0.00139533;0.00512251;107
478;-0.044526;-2.25981;0.00166603;1.85759e-05;0.00242371;104
478;-1.45355;-1.8976;0.00184765;0.000317436;0.00219985;105
478;1.53719;-1.84925;0.00185;-0.000311922;0.00217409;106
478;0.412291;-1.30215;0.00164074;-3.35533e-05;0.00182773;102
479;-1.39773;-3.64205;0.00223342;0.00135993;0.00564255;108
479;-2.18243;-3.01677;0.00261795;0.00143382;0.00401406;107
479;2.19156;-2.94125;0.00254765;-0.00132938;0.00385555;109
479;-0.431624;-2.09073;0.00167842;0.000101102;0.00227991;104
479;1.18955;-1.97253;0.00177736;-0.000255073;0.00224068;106
479;-1.7551;-1.48741;0.00185956;0.000257662;0.00195282;105
479;0.187041;-1.2355;0.00163296;-1.23222e-05;0.00180352;102
480;-1.98324;-3.27527;0.00256567;0.00155072;0.00464137;108
480;1.66584;-3.09524;0.00220993;-0.00106338;0.00406679;109
480;0.852483;-2.00371;0.00171644;-0.000175273;0.00223653;106
480;-0.766107;-1.86151;0.00170082;0.000144245;0.0021215;104
480;0.00102657;-1.11107;0.00162868;1.98547e-06;0.00176573;102
481;-2.75337;-3.19948;0.00337932;0.00220278;0.00468095;111
481;-2.38231;-2.8451;0.00270943;0.00140103;0.00367594;108
481;2.13019;-2.69138;0.00238443;-0.00104875;0.00332315;110
481;0.607088;-1.97622;0.00168335;-0.000114213;0.00219706;106
481;-0.991171;-1.62897;0.00171408;0.000149031;0.00198809;104
481;-0.129509;-0.979148;0.00162636;8.97122e-06;0.00173197;102
482;0.825785;-3.2025;0.00183381;-0.000516235;0.00410204;109
482;1.77181;-2.80674;0.0021849;-0.000910516;0.00345679;110
482;0.36072;-1.91442;0.00166132;-5.88374e-05;0.00214007;106
482;1.27367;-1.76323;0.00177037;-0.000222782;0.00209044;112
482;-1.1805;-1.36091;0.00171813;0.000133553;0.00186612;104
483;0.682675;-3.06239;0.00177991;-0.000371872;0.00373352;109
483;1.66605;-2.6886;0.00208913;-0.000763467;0.00321188;110
483;0.273291;-1.74491;0.00165089;-3.54795e-05;0.00202934;106
483;1.19138;-1.64509;0.00174059;-0.000179443;0.00201076;112
483;-1.23884;-1.132;0.00170491;0.000105629;0.00178525;104
484;0.409571;-3.02231;0.00172734;-0.000204637;0.00359658;109
484;1.41812;-2.71504;0.00197509;-0.000639828;0.00320391;110
484;1.05613;-1.59611;0.00171348;-0.000145707;0.00197577;112
484;0.132489;-1.61981;0.00164341;-1.27939e-05;0.00195991;106
485;0.0634862;-2.92211;0.00169604;-1.60987e-05;0.00335338;109
485;1.11587;-2.74021;0.00186281;-0.000490809;0.00318414;110
485;0.882014;-1.59289;0.00168982;-0.000116173;0.00196581;112
485;-0.0311165;-1.50261;0.00163937;6.68352e-06;0.00190411;106
486;-0.191274;-2.77429;0.00169633;9.37934e-05;0.00310113;109
486;0.86742;-2.70999;0.00178698;-0.000356551;0.00308503;110
486;0.749849;-1.52051;0.00167142;-8.77428e-05;0.00192457;112
486;-0.156189;-1.33668;0.00163611;1.67076e-05;0.00183766;106
487;-1.32418;-2.77528;0.00196996;0.000649945;0.00328872;113
487;-0.312777;-2.63886;0.00169839;0.000128752;0.0028987;109
487;0.761187;-2.57867;0.00175025;-0.000271854;0.00286379;110
487;0.700791;-1.37644;0.00165985;-6.8028e-05;0.00186045;112
487;-0.224851;-1.16049;0.00163249;1.83744e-05;0.00177984;106
488;-2.11117;-3.19888;0.00264614;0.00157977;0.00446568;114
488;-1.4611;-2.5229;0.00197386;0.000584415;0.00289756;113
488;0.612407;-2.45788;0.00171526;-0.000188825;0.00267998;110
488;-0.435966;-2.44127;0.00169905;0.000146252;0.00264282;109
488;0.616533;-1.23907;0.00164819;-4.92188e-05;0.00180864;112
488;-0.292279;-0.980487;0.00162911;1.83353e-05;0.00173234;106
489;-2.17994;-2.98214;0.00259789;0.00139405;0.00393056;114
489;-1.50285;-2.34792;0.00195231;0.00051527;0.00266428;113
489;0.563662;-2.28188;0.00169708;-0.000144152;0.00247099;110
489;-0.488377;-2.26469;0.00169389;0.000137186;0.00244765;109
489;0.588593;-1.07614;0.00164053;-3.75996e-05;0.00175907;112
490;-2.28677;-2.69071;0.00254144;0.00117417;0.00334285;114
490;-1.59933;-2.07914;0.00193079;0.000430032;0.00237587;113
490;0.448871;-2.14348;0.00167791;-9.63816e-05;0.00232718;110
490;-0.613895;-2.06275;0.00169552;0.000140944;0.00226713;109
490;0.533345;-0.943104;0.00163376;-2.78684e-05;0.00172561;112
491;-2.21424;-2.63371;0.00245558;0.00107469;0.00322318;114
491;-1.5627;-2.00197;0.00190162;0.000386759;0.00229909;113
491;0.511159;-1.96155;0.00167373;-9.22111e-05;0.00218055;110
491;-0.549573;-1.94221;0.00168112;0.000110344;0.00216756;109
491;-1.52498;-1.3255;0.00177579;0.000176414;0.00186515;115
492;-2.22737;-2.49289;0.0024006;0.000961159;0.00299095;114
492;-1.56798;-1.85325;0.00187416;0.000333271;0.00217489;113
492;0.510897;-1.79932;0.00166576;-7.71516e-05;0.00206886;110
492;-0.553562;-1.78038;0.00167257;9.30352e-05;0.00205771;109
492;-1.5337;-1.19492;0.00175953;0.000150679;0.00181582;115
493;-2.03763;-2.52737;0.00228433;0.000883109;0.00300944;114
493;-1.44681;-1.8277;0.00183396;0.000293195;0.00214546;113
493;-0.448836;-1.65526;0.00165865;6.5072e-05;0.00198225;109
493;0.626266;-1.59307;0.00166463;-7.72309e-05;0.00195612;110
493;-1.47363;-1.14699;0.00174249;0.000134341;0.00179749;115
494;-2.65502;-2.8399;0.00298425;0.0016063;0.00373552;116
494;-1.65218;-2.65128;0.00209777;0.000757941;0.00313742;114
494;-1.17164;-1.90055;0.00177586;0.000244887;0.0021785;113
494;-0.208656;-1.59959;0.0016455;2.94613e-05;0.00194992;109
494;0.845129;-1.39058;0.00167299;-8.66824e-05;0.00186995;110
494;-1.29897;-1.23239;0.00172345;0.000127834;0.00182052;115
495;-1.32418;-2.77528;0.00196996;0.000649945;0.00328872;114
495;-2.01102;-2.09471;0.00211475;0.000585542;0.00244071;117
495;-0.947576;-1.91652;0.00173316;0.000194376;0.00217353;113
495;-0.0171286;-1.46634;0.00163823;4.94482e-06;0.00188848;109
495;-1.16579;-1.25761;0.00170639;0.000115509;0.00182539;115
495;1.01963;-1.10856;0.00167263;-7.61686e-05;0.00177493;110
496;-1.90857;-3.27493;0.00249955;0.00148132;0.00461561;116
496;-0.972607;-2.81275;0.00184505;0.000476098;0.00328605;114
496;-1.75745;-2.21945;0.00202971;0.000554441;0.00254517;117
496;-0.693577;-1.89956;0.00169429;0.000134861;0.00214427;113
496;0.16021;-1.34095;0.00163548;-1.16484e-05;0.00183972;109
496;-1.01966;-1.27237;0.001689;0.000100202;0.00182663;115
497;-1.43924;-3.27309;0.00215293;0.00106922;0.00446119;116
497;-0.589079;-2.7372;0.00174269;0.000263014;0.00308754;114
497;-1.44188;-2.23699;0.00190629;0.000441275;0.00252319;117
497;-0.444324;-1.80236;0.00166502;7.61077e-05;0.00206758;113
497;-0.85136;-1.23438;0.00166898;7.73911e-05;0.00180936;115
497;0.326396;-1.15386;0.00163349;-2.1236e-05;0.00177903;109
498;-1.20276;-3.2355;0.00201225;0.000851783;0.00428915;116
498;-0.391338;-2.63665;0.00170639;0.0001593;0.00290347;114
498;-1.281;-2.18146;0.00184397;0.000362683;0.0024429;117
498;-0.322898;-1.69048;0.00165311;4.9016e-05;0.00199872;113
498;-0.751718;-1.14211;0.00165588;5.96075e-05;0.00177823;115
498;0.408802;-0.965997;0.00163041;-2.12411e-05;0.00173015;109
499;-0.329355;-2.49136;0.00169138;0.000116927;0.00269662;114
499;-1.25249;-2.1011;0.00182335;0.000326023;0.0023591;117
499;-0.275227;-1.53177;0.00164535;3.50446e-05;0.00191823;113
499;-0.740492;-0.99669;0.0016483;4.80287e-05;0.00173862;115
500;-0.839662;-3.16514;0.00185154;0.000549763;0.00401503;116
500;-1.6968;-2.85819;0.00218595;0.00093097;0.00353325;118
500;-0.0901182;-2.40724;0.0016733;3.48311e-05;0.00258245;114
500;-1.04596;-2.0747;0.00176903;0.000256897;0.00231355;117
500;-0.140646;-1.41602;0.00163814;1.6858e-05;0.0018679;113
500;-0.647128;-0.906545;0.00163943;3.64575e-05;0.00171715;115
501;-0.483061;-3.06759;0.00175146;0.000290936;0.00371364;116
501;-1.37076;-2.89548;0.00201809;0.000748445;0.00353224;118
501;0.160966;-2.24258;0.00166658;-3.21307e-05;0.00240831;114
501;-0.820896;-2.03212;0.00172227;0.000186858;0.00225652;117
501;0.0108496;-1.27666;0.00163289;1.62632e-06;0.00181659;113
502;-0.0921134;-3.01008;0.00170381;6.55195e-05;0.00353945;116
502;-0.998011;-2.90205;0.0018665;0.00052899;0.00346258;118
502;0.45006;-2.0688;0.00167423;-8.93808e-05;0.00226234;114
502;-0.572828;-1.97533;0.00168542;0.000119411;0.00219384;117
502;0.152638;-1.11118;0.0016293;-8.1431e-06;0.00176609;113
503;-0.0934993;-3.50682;0.00173432;0.000101954;0.00487116;119
503;-0.578633;-2.8798;0.00175313;0.000294236;0.00334031;118
503;0.336008;-2.84086;0.00170711;-0.000138652;0.00322784;116
503;-0.284703;-1.87339;0.00165856;5.33923e-05;0.0021093;117
503;0.751761;-1.8375;0.00169072;-0.000126233;0.00210549;114
503;0.316517;-0.929911;0.00162727;-1.50705e-05;0.00172163;113
504;-0.072996;-3.35159;0.00172324;7.52293e-05;0.0043933;119
504;-0.550075;-2.71106;0.00173382;0.000239511;0.00303894;118
504;0.34881;-2.67775;0.00169856;-0.000123605;0.00295737;116
504;-0.263387;-1.722;0.00165171;4.19243e-05;0.00201537;117
504;0.769733;-1.68394;0.00168299;-0.000109401;0.0020107;114
505;-0.144102;-3.20642;0.00171843;0.000111374;0.00400227;119
505;-0.616001;-2.55409;0.00173207;0.00023172;0.00281083;118
505;0.30383;-2.52785;0.00168667;-9.10657e-05;0.00273976;116
505;-0.290364;-1.54377;0.00164632;3.73745e-05;0.00192393;117
505;0.730644;-1.5216;0.00166973;-8.51793e-05;0.00192446;114
506;-0.295462;-3.0381;0.00172176;0.000178257;0.00362066;119
506;0.184724;-2.38976;0.00167368;-4.41017e-05;0.00256445;116
506;-0.736693;-2.36122;0.00173655;0.00023192;0.00257777;118
506;0.681252;-1.38926;0.001659;-6.68334e-05;0.00186514;114
506;-0.362511;-1.36008;0.00164276;3.70267e-05;0.00184738;117
507;0.172402;-2.24265;0.00166691;-3.49776e-05;0.00240863;116
507;-0.750474;-2.19057;0.00172423;0.000199461;0.00239532;118
507;0.684273;-1.23482;0.00165216;-5.53328e-05;0.00180828;114
507;-0.380197;-1.19089;0.00163781;3.13011e-05;0.00178953;117
508;-0.33406;-2.71669;0.0017052;0.00014781;0.00302098;119
508;0.170521;-2.07106;0.00165995;-2.89177e-05;0.0022543;116
508;-0.764192;-2.0173;0.00171233;0.000170012;0.0022398;118
508;0.681906;-1.05189;0.00164438;-4.32161e-05;0.00175355;114
